tweet_id_customer,clean_customer,clean_amazon,intent,escalate,predicted_intent,predicted_intent_clean,predicted_escalate,escalate_reason
1474814,and your representative just gave us the phone number for the person who ordered it. Pretty sure you can't give out private info,I'm so sorry! We'd like to look into this for you. Please provide any order/contact info here: ^AG,account_access,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
897590,delivery date was for today by 9pm &amp; latest tracking update was “package has left seller facility and is in transit to carrier” at 12:33pm,"Thanks for confirming. Using the previous link, can you also provide which carrier was assigned to the order? ^BH",delivery_delay,FALSE,delivery_delay,delivery_delay,FALSE,"The customer is providing tracking information and stating a delivery date, which is a straightforward status inquiry suitable for AI resolution."
183316,",I have already mentioned my details",Thanks for sharing your details in the link. We'll contact you with an update shortly. ^ZH,follow_up_acknowledgment,FALSE,general,unparseable,FALSE,"The message is brief and does not contain indicators of anger, confusion, or high stakes requiring human intervention."
2680800,Investigation required to check details from side. Since they are lying for providing the 1000 giftcards. they have denied.,Thank you for replying to the email sent by the social media team. We'll work on the issue and get back to you with an update. ^PJ,customer_service_escalation,TRUE,general_other,general_other,TRUE,"The customer explicitly accuses the company of lying and fraud regarding high-value giftcards, indicating high anger and financial stakes that require human intervention."
2269289,"Selling above MRP is offence in india ,may be does not have awareness above the law of the land .",The MRP of the product delivered might differ from the MRP mentioned on the website. This could happen owing to a variety of factors. More info: (1/2) ^KA,customer_service_escalation,TRUE,general_other,general_other,FALSE,"The message is a general statement about Indian law and does not express anger, confusion, or high financial stakes."
644871,"Hab gerade gesehen, dass es bei Büchern, dass jetzt endlich gibt. Wollte fragen seit wann?",Das kann ich dir leider nicht beantworten. Auf unserer Webseite werden regelmäßig zahlreiche Änderungen vorgenommen. Gruß ^MI,non_english,FALSE,general_other,general_other,FALSE,"The message is a casual inquiry about book availability and does not contain anger, confusion, financial stakes, or safety concerns."
1307258,I think I finally got some answers from the online chat. Still would like to talk to someone on the phone in the morning. What would be the phone number to speak with someone in the US. Dealt w/ 2 out of country reps that weren't able to relate the geography of the US...,"Incoming calls are routed to the first available associate, we can be reached directly here: ^JR",customer_service_escalation,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
2906580,"DLed app on my new iphoneX, and it keeps saying I need a verification code. I've tried 4X, and it says it's sending one to my email, but there is nothing there. Please advise.","Sorry for the trouble, Carrie! We're here to help! Are you experiencing this when you attempt to log into your account? ^VB",account_access,TRUE,technical_issue,technical_issue,FALSE,The user is experiencing a technical issue with app verification that can be resolved with standard troubleshooting steps.
2281362,Algún teléfono donde me pueda comunicar con ustedes?,"Sin brindar información personal o de tu cuenta dinos, ¿cómo te podemos asistir? ^KS",customer_service_escalation,FALSE,non_english,non_english,FALSE,"The message is a simple request for contact information in Spanish, which the AI can handle without safety or financial risks."
2532212,hola uds me estan cobrando en mi tarjeta de credito AMAZON DIGITALSVCS y yo no tengo ese servicio,"Hola Hades, sentimos este inconveniente. ¿Podrías confirmarnos estas informaciones: ^DA",payment_issue,TRUE,payment_issue,payment_issue,FALSE,"The customer is reporting an unrecognized charge but has not expressed anger or confusion, and the issue can be investigated by an AI agent."
287905,"As I mentioned, I have followed all those steps, but no revert back. What is the SLA to reply for simple query or even acknowledgment?",Apologies for the trouble you've had. Have you escalated this to our support team here: for help?^SB,customer_service_escalation,TRUE,follow_up_acknowledgment,follow_up_acknowledgment,FALSE,"The user is asking about SLA timelines, which is a standard policy question that AI can answer without human intervention."
665565,I didn't receive anything,Please reply to the email you've received from our Social media team or kindly resubmit the details (1/2) ^KA,general_other,TRUE,order_not_received,order_not_received,FALSE,"The message is brief and lacks indicators of anger, confusion, or high stakes."
136213,Hi - not bought anything from you in a while/don't have Prime. Why'd you take £1 from me on the 21st?,"Hi Rob, we can't access any order or account information over Twitter. This looks like an authorisation. You can find more information here: ^PJ",payment_issue,TRUE,payment_issue,payment_issue,FALSE,"The customer is asking about a small, specific charge and does not express anger or confusion, making it suitable for AI resolution."
1655056,"Je ne sais pas, sur la photo il ne s'agit pas de mon colis.",Il est possible que votre voisin remonte l'information à notre SAV via ce lien ^SN,order_not_received,TRUE,non_english,non_english,FALSE,"The message is a simple expression of confusion in French, which the AI can understand and address without human intervention."
1268271,. so this person copied review from my blog &amp; pasted it on amazon. It's a serious case of copyright infringement. Plz resolve this,We'd like to look into this. Write to us here: and we'll get in touch with you soon. ^MO,customer_service_escalation,TRUE,general_other,general_other,FALSE,"The message requests resolution of a copyright issue but lacks urgency, anger, or high financial stakes requiring human intervention."
1356329,And i was just hung up on twice from your wonderful customer service,I'm sorry for the upsetting experience. Had the delivery date changed from what is showing in your confirmation e-mail? ^VS,customer_service_escalation,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
602326,pls help DM :(,"Hi, We're sorry for the inconvenience! We want to make sure we’re providing the best solution for you. In this case, we recommend you to contact our Customer Support, please click the following link: ^HC",general_other,FALSE,general_other,general_other,FALSE,"The message is a brief, informal request for help with no clear indicators of anger, confusion, or high stakes."
2555104,"hi, just have a quick question: I ordered the new Pokemon games this week, and they're expected to ship tomorrow. Why is it going to take 4 days to get to me? Thanks",Hi Corey! What delivery method did you select at checkout? ^CN,delivery_delay,FALSE,delivery_delay,delivery_delay,FALSE,"The customer is asking a straightforward shipping timeline question without signs of anger, confusion, or high financial stakes."
814420,Yet AGAIN i got the message that the consignment is delivered and not physically received? 1/2,and I'll get back to you. 3/3 ^SH,order_not_received,TRUE,order_not_received,order_not_received,TRUE,"Message contains strong frustration or repeated-contact language, flagged for human review."
2704916,"Thanks I now have access, however I keep getting the message ""We encountered an error while submitting your request, please try again"" 🙁",Thanks for that information! What kind of device are you trying to pull the report up on? ^AR,technical_issue,FALSE,account_access,account_access,TRUE,"Intent 'account_access' involves account security or money, requires human review by policy."
988103,"it looks like it’s sorted itself out now, thanks for the reply anyways! - Max","Oh, excellent :D Thanks for letting us know :) ^RL",follow_up_acknowledgment,FALSE,follow_up_acknowledgment,follow_up_acknowledgment,FALSE,"The customer acknowledges the issue is resolved and expresses gratitude, requiring no further action."
1203469,"Ya todo ok, muchas gracias","Con gusto, cualquier asistencia adicional que necesites, estamos a tu disposición. ¡Saludos! ^AZ",follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,The message is a polite closing with no indication of issues requiring human intervention.
1101930,"I dont think it was, i dont normally tick the box for gifts but i will in future",Have you spoken to us directly via: to see what options we have available? ^NV,general_other,FALSE,general_other,general_other,FALSE,"The customer is providing feedback on their future behavior and does not express anger, confusion, or high financial stakes."
191536,I emailed them and they gave me Patch SellerOrderId and ShipTrack but it is not under my orders and i dont know how to look it up,Did they mention who the carrier for the replacement order is? ^LB,order_not_received,FALSE,account_access,account_access,TRUE,"Intent 'account_access' involves account security or money, requires human review by policy."
2884829,"I am so fed up with your Amazon Carrier. I can assure you that I will never order from you again. I am a subject of discrimination.I am waiting for my parcels (204-2145674-7661952 *Q20883654194* and 204-6604910-5294713 *Q68357902093*) since Friday - ""external factors""",Sorry to hear you've had a negative experience Emily. We would ask you don't share personal information such as order numbers over Twitter as it is public. Can you tell me a bit more about the issue you're experiencing?^TI,delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"Message contains strong frustration or repeated-contact language, flagged for human review."
2971859,"No I did not, only saw it from the ""track package""","I'm sorry to hear about the delay! We're happy to help, but we can't view your account details on Twitter. Please reach us via phone or chat here: ^JS",delivery_delay,FALSE,delivery_delay,delivery_delay,FALSE,"The message is a simple clarification with no signs of anger, confusion, or high stakes."
2285696,"ei pessoal da Amazon, sabem dizer se a empresa vai expandir além de livros e eletronicos aqui no Brasil? Se sim, tem previsão?",Olá sisyphus. Você já conferiu o nosso site? Tem muitos produtos novos para venda. Qual produto exatamente você procura? ^JJ,non_english,FALSE,general_other,general_other,FALSE,"The message is a general inquiry about company expansion and does not involve anger, confusion, financial stakes, or safety issues."
980218,I did check...,Let us look into it. Please share your details from the link here: to assist you further. ^HR,follow_up_acknowledgment,FALSE,delivery_delay,delivery_delay,FALSE,"The message is a fragment with no clear request or complaint, so it can be safely ignored or auto-responded to by AI."
1298917,"it was ""AMZL US""",Thanks for confirming! Please provide your details here: and a specialist will contact you. ^HC,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,The message is a brief carrier name reference with no expressed emotion or complex request.
1070055,I am not getting EMI feature on this phone at . Can you help in this?,Add product &gt; proceed to check out &gt; select address &gt; select shipping speed &gt; select payment method. [1/2] ^HA,payment_issue,FALSE,payment_issue,payment_issue,FALSE,"The message is a straightforward request about a missing feature with no signs of anger, confusion, or high financial stakes."
283142,Great Indian Sale of is in mess. No deliveries in time. Massive delays and deliveries to wrong addresses.,team here: ? (2/2) ^GK,delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,Customer expresses anger and significant delivery failures affecting multiple orders.
2620999,No... debo... entrar... a... !! &gt;o&lt;,"Hola. Si te entendemos, hay tanto que comprar que es para volverse loco. 😜 Pero ¿qué tal un auto regalo o bien un regalo sorpresa para alguien que ames? 😍😉 Cuéntanos, ¿a quién te gustaría sorprender con un regalo? ^KA",non_english,FALSE,non_english,non_english,FALSE,"Message contains only fragmented non-English characters, no clear intent or escalation triggers."
701501,I’m actually very impressed with the sound quality of the Echo Plus 👏,We're glad that you loved it. Have a great time with the new gadget in the house. ^CB,general_other,FALSE,general_other,general_other,FALSE,The message is a positive comment with no issues requiring human intervention.
2078445,I don’t know what the delivery driver is doing. Maybe he can’t read and is delivering to the building next door or something.,We'd like to have a look at this. Send us more details about this order here: ^CL,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The message expresses mild confusion but lacks anger, safety risks, or high financial stakes."
1156737,What is this? Why you have cancelled the pic up. How long you will going to harass me.,"Apologies for the delay in pickup, Arun. Could you confirm if you've shared your details in the link provided earlier? ^HD",delivery_delay,TRUE,general_other,general_other,TRUE,"The message contains strong anger and confusion, and the customer feels harassed, which requires human empathy and intervention."
609423,I spoke to a customer service agent who told me that they'd get it back to me today if possible. This has happened far too many times now and I'm really not happy,What is the current status of your parcel showing? You can check for this information at the following link: ^MW,customer_service_escalation,TRUE,follow_up_acknowledgment,follow_up_acknowledgment,TRUE,"The customer expresses significant frustration and repeated negative experiences, indicating a need for human empathy and resolution."
1121273,T5 what is the point of buying 5 4m if doesn't fullfill promises. Ds is cheating. Ds is not hw u do business.,That's unusual. I'm sorry to hear about the experience you've had with us. Let me investigate this further and help you. (1/2) ^VM,delivery_delay,TRUE,"general
</think>delivery_delay",delivery_delay,TRUE,"The message contains strong anger and accusations of cheating, which requires human empathy to de-escalate."
1656732,is amazon household available on amazon.ca?,At this time there is no option share an Amazon Prime membership on Amazon.ca with a different account. ^EB,prime_subscription,FALSE,general_other,general_other,FALSE,"The message is a simple factual question about service availability that does not involve anger, confusion, financial stakes, or safety issues."
1157284,cheating customers with price fluctuations,"you the lowest price, may result in fluctuations in our prices over time. ^SG(2/2)",payment_issue,FALSE,payment_issue,payment_issue,TRUE,"The customer is accusing the company of unethical behavior (""cheating""), which requires human empathy and judgment to de-escalate."
2497679,amazon said my package will get here by 8pm tonight. AMAZON IT IS ALMOST 8PM WHERE IS MY FUKIN PACKAGE,"Sorry for the wait! Typically, late orders arrive the next day. If yours doesn't call us here: ^NN",delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"The message contains high anger and profanity, which requires human empathy and intervention."
26886,It’s not working!!,Oh no! What's the issue? What does it show? ^PK,technical_issue,FALSE,technical_issue,technical_issue,FALSE,The message is brief and lacks specific details about the issue or user emotion.
1201952,Huhu ihr. Könnt ihr mir zufällig einen Link zu eurem „normalen“ Weihnachtskalender geben? Ich find immer nur den Beauty :(,Meinst du diesen hier: Falls nicht: Welchen genau meinst du? :) ^SK,non_english,FALSE,general_other,general_other,FALSE,"The request is a simple inquiry for a product link and does not involve anger, confusion, financial stakes, or safety issues."
1151749,I was facing this issue on my old phone and now on my new phone too...,Could you confirm if both the devices belong to same manufacturer? ^HD,technical_issue,TRUE,technical_issue,technical_issue,FALSE,"The user is describing a recurring technical issue, which AI agents are designed to troubleshoot."
2921376,"If that's the case, why has everything else I ordered already arrived? Things I ordered at the same time! I've run out of patience with you! 5 days late is totally unacceptable!!!! If you can't deliver it within the 2 days it shouldn't be available for prime shipping!","I'm so sorry that your parcel is late. I know it's frustrating! It's possible this item is coming from a fulfillment center outside of the UK. That, combined with the sheer volume of orders that the carriers are trying to cover this week, could explain the delay. ^SP",delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"Message contains strong frustration or repeated-contact language, flagged for human review."
676127,1-Package held by courier company for a week then marked as damaged 2-refund initiated after promising replacement 3-received a damaged product which was returned by another’s customer 4-replacement sent back to seller without delivery attempt citing customer refused Many more..,I'm sorry that you had an unpleasant experience with your order regarding delivery and return. Kindly share your details here : and we'll contact you soon. ^VH,damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,TRUE,The message contains multiple conflicting scenarios and serious delivery disputes that require human judgment.
250002,Ohk but not able to talk from customer care also if I want to talk from customer care phone is automatically disconnected,and we'll sort this out. 2/2 ^SH,customer_service_escalation,TRUE,account_access,account_access,TRUE,"Intent 'account_access' involves account security or money, requires human review by policy."
430636,"Extremely disappointed to inform that a 1 day delivery, that was supposed to hv received yesterday hasn't been delivered evn tdy.",Apologies for the unpleasant experience. Kindly share your details here: and I'll contact you. ^GS,delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,Customer expresses extreme disappointment and frustration over a failed delivery promise.
1390011,Nooo.juz help me with contact details 😈😈u fools,"As Twitter is a social media platform, we're unable to share details, for more help, please reply to the email sent by us.^RS",customer_service_escalation,TRUE,general_other,general_other,FALSE,"The message contains playful emojis and a request for contact details, which does not indicate anger, confusion, or safety issues requiring human intervention."
1597032,,"Is the screenshot you have shared, regarding a new issue you have faced? ^CB",general_other,FALSE,general_other,general_other,ERROR,float' object has no attribute 'lower'
1547601,ordered original and delivered non genuine product twice. Though i got refund but its not good business practice.,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",damaged_or_wrong_item,TRUE,refund_return,refund_return,TRUE,"Intent 'refund_return' involves account security or money, requires human review by policy."
74567,"Segun ellos el repartidor está muy agobiado por tener mucho reparto,pues que contraten mas,ese no es mi problema.Mi problema es con no con .no es mi primer pedido con vosotros","Comprendo, en este caso te recomiendo ponerte en contacto con nuestro departamento de Servicio al Cliente, recuerda que puedes reportar esta situación con ellos, ingresando al siguiente enlace: ^KA",delivery_delay,TRUE,general_other,general_other,FALSE,"The message contains a complaint but lacks anger, confusion, or safety issues, and the customer's stance on hiring more staff is not a decision the AI needs to make alone."
1626631,"Thank you for the reply, I’ll wait. If it doesn’t arrive Who the best to contact?","If it doesn't arrive then, we can take a further look in real-time here: Keep us posted, Katy! ^FD",follow_up_acknowledgment,FALSE,follow_up_acknowledgment,follow_up_acknowledgment,FALSE,The message is a polite acknowledgment with a simple question that does not require human intervention.
520696,"Muchas gracias, lo checaré. 👍🏻","Con gusto Sergio, recuerda que si necesitas de asistencia no dudes en contactarnos. ^NB",follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,"The message is a polite thank you with no indication of anger, confusion, or high stakes."
1724712,i bought the harmony cause ur site says it works with alexa but i been trying for hours and it does not work. Even the reviews on the app store says its terrible. u guys are not gonna take stuff back soon cause of smart home devices not working with all the returns,"We'd like to help! Do you have the Harmony Skill enabled on your Alexa? For more info, visit us here: ^TK",technical_issue,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,TRUE,"The customer expresses strong anger and frustration regarding a high-value purchase and return policy concerns, which requires human empathy and resolution authority."
261685,"I need to speak to some of your executive, I want to know the reason behind this unprofessional behavior and hypocrisy","Thank you for the filling up the details, Mayur. We'll reach out to you soon. Appreciate your understanding. ^HD",customer_service_escalation,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
1314596,Yes filled and responded.,Thanks for letting us know that you've shared your details. Please allow us some time and we'll reach out to you. ^KA,follow_up_acknowledgment,FALSE,general_other,general_other,FALSE,The message is a brief confirmation with no apparent request for assistance or escalation.
350566,Cannot believe what had happened to your logistics network. 4 out of 5 purchases needed intervention before delivery.,I'm sorry for the inconvenience due to recent instances. Kindly provide your details here: 1/2 ^SH,delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,The customer expresses strong anger and frustration regarding a widespread logistics failure affecting multiple purchases.
472388,When you order next day delivery and it hasn’t arrived 7 days later,"Hello Sam, I am sorry to hear that your order has been delayed. Without going into any personal account info can you please tell us more about this? ^HS",delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The message is a straightforward status inquiry that does not contain anger, confusion, or high financial stakes."
698823,"Still not get product order 405-4841727-8482714, which used to deliver on 9th. Nor update the delivery time. Intentionally do that","Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK",delivery_delay,TRUE,order_not_received,order_not_received,TRUE,"Message contains strong frustration or repeated-contact language, flagged for human review."
465857,"your new Amazon #delivery=THE worst. Many packages lost, customer service knows nothing, go back to !!! #amazondeliverysucks","I'm so sorry to hear about the trouble you've had with your orders, Janinne. Are you experiencing an issue with a current order? We're here to help! ^HS",delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"The message contains strong profanity and anger, which requires human empathy and judgment."
2530216,I'm getting wrong image preview in my purchase product and when I'm opening that product more info showing the correct one.,Kindly report this to our support team here: 2/2 ^VH,technical_issue,FALSE,product_content_request,product_content_request,FALSE,The user reports a product content issue (incorrect image preview) that can be resolved by AI without requiring human intervention.
835178,", Thank you for delivering used mobile phone. #LenovoZ2Plus. Quick replacement will be appreciated.",with an update regarding the returns. Appreciate your patience. 2/2 ^MJ,damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,FALSE,"The customer expresses gratitude and requests a replacement, which is a standard request an AI can process without human intervention."
977282,not sure if it was old or new feature but love the export notes feature of kindle. Great job team 👍,Glad to know you loved it. Thanks for letting us know. :) ^HK,general_other,FALSE,general_other,general_other,FALSE,The message is positive feedback with no confusion or issues requiring human intervention.
362944,It is not on my card balance. So kindly refund.,We'd like to personally look into this with you. Please contact us at &amp; we'll be pleased to help! ^PF,refund_return,TRUE,payment_issue,payment_issue,FALSE,"The message is a direct request for a refund with a clear reason, suitable for AI processing."
2187547,Can I send DM to you?,"Yes, please elaborate on your concern via DM and we'll assist you further. ^AS",follow_up_acknowledgment,FALSE,general_other,general_other,FALSE,The message is a simple inquiry about communication method and does not involve sensitive topics or high stakes.
1499753,"Then what I saw earlier is for what? Y not the original price? It shows discounted prices all time on front,y not the increased prices too?","our efforts to offer you the lowest price, may result in fluctuations in our prices over time.2/2^HN",payment_issue,FALSE,general_other,general_other,FALSE,"The message expresses confusion about pricing but does not contain anger, safety issues, or high financial stakes requiring human intervention."
1423806,Twice. Nice that you ‘get’ it. Any chance my dad will ‘get’ his gift anytime today?,Thanks for the heads up. We'll check and reach out to you with an update soon. ^GS,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The message is polite and contains no anger, confusion, or high-stakes issues requiring human intervention."
709956,"Si, pero no me han contestado","¿Hace cuánto contactaste al vendedor al respecto, Julio? ^LG",non_english,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
2064424,Hw will I give my twitter link,You may copy the link from the URL bar and paste in the option where it asks URL to be entered. ^SB,general_other,FALSE,general_other,general_other,FALSE,"The message is a simple informational query that does not involve anger, confusion, financial stakes, safety issues, or complex decision-making."
1067738,Details as requested sent on mail. Pls revert immediately,"Sure thing! If you have shared your details, we'll get back to you at the earliest. ^OS",follow_up_acknowledgment,FALSE,delivery_delay,delivery_delay,FALSE,"The message is brief and polite, lacking anger, confusion, or high-stakes issues."
649608,Gracias. Saludos.,"Con gusto Ángeles, recuerda que si necesitas de asistencia o tienes preguntas no dudes en contactarnos. 🙂❤️ ^NB",follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,The message is a polite closing with no complex issues or safety concerns.
2509215,"Elle avait déjà été repoussée, de toute manière, la date du 17 ayant disparue alors que je n'avais pas encore changé le mode de livraison. Merci beaucoup pour le lien, je vais contacter le SAV.",À votre service !,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The message is polite and contains a clear request to contact the SAV, with no signs of anger or confusion."
1608629,"yesterday via twitter. As we heard nothing, we emailed. You need to seriously think about and whether should use them.","Thanks, you can get in touch here via phone or live chat: ^BM",customer_service_escalation,TRUE,general_other,general_other,FALSE,"The message expresses frustration but lacks specific details, high financial stakes, or safety concerns that require human intervention."
1016722,"I've received the confirmation for my refund, but it's been more than 1w that I'm waiting for the money in my account.",Sorry for the trouble! Some refunds may take up to 14 business days to reach your account. Please keep us updated. ^VB,refund_return,FALSE,refund_return,refund_return,TRUE,"Intent 'refund_return' involves account security or money, requires human review by policy."
321160,"you guys just keep asking, cant see any action or signs of it! all blindspot episodes","Sorry for the inconvenience. We've escalated the issue to our relevant team, this shall be resolved soon. ^SH",customer_service_escalation,TRUE,general_other,general_other,FALSE,"Message expresses frustration but lacks specific safety, financial, or escalation triggers."
988057,#AmazonIndia #Amazon The return pick-up was scheduled for 14th Sept 2017. How much more time would it take to pickup the returned product?,I'm sorry for the delay in the pickup. Have you reported this to our support team here: ^AU,refund_return,TRUE,refund_return,refund_return,TRUE,"Intent 'refund_return' involves account security or money, requires human review by policy."
1791166,"Another day, another delivery truck fails to turn up. I really wish they’d just use which actually works.","Hi, I'm sorry to hear this. What does the tracking currently say? ^KK",delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The message expresses frustration but does not contain explicit anger, confusion, high financial stakes, safety issues, or requests requiring human judgment."
2061566,"It's possible to cancel an order on Amazon, why is it impossible to cancel Prime? If I wanted a free trial I would sign up for one.","Hey, you can cancel your Prime subscription for a refund here: . Refunds may take 5-7 business days ^RS",prime_subscription,FALSE,prime_subscription,prime_subscription,FALSE,"The user is expressing frustration about Prime cancellation but is not directing anger or confusion at the support agent, and the request does not involve high financial stakes or safety issues."
794445,Yes. Yes you have.,We'd like to take a closer look into this with you. Please reach us via phone/chat here: ^KP,follow_up_acknowledgment,FALSE,general_other,general_other,FALSE,"The message is a brief confirmation with no signs of anger, confusion, or high stakes."
723987,"My order was finally delivered, and I very much appreciate the help I received from Luis A. and Brian (or Bryan?). Thank you, both!",Yay! I'm happy to hear you got it. Please let us know if you need anything else. We're happy to help. ^CL,follow_up_acknowledgment,FALSE,follow_up_acknowledgment,follow_up_acknowledgment,FALSE,The message is a positive acknowledgment with no issues requiring human intervention.
980081,Received packet a little while ago. Thanks for the efforts made in sending messages.,I'm glad that you have received your package. Please do let us know if you need any further assistance. ^SY,follow_up_acknowledgment,FALSE,general_other,general_other,FALSE,"The message is polite and expresses gratitude, requiring no intervention."
522596,"Yes, it said Friday, December 1st in the email. Sometimes the delivery trucks run late where I live, but the last check in was at around 5:30pm today in Portland, Oregon, and I live 300 miles East of there so I'm not entirely sure if it is even in town out for delivery.",I'm sorry for the wait! Which carrier was assigned to the order? You can check for this here: ^BH,delivery_delay,FALSE,delivery_delay,delivery_delay,FALSE,The customer is providing specific tracking details and location information without expressing frustration or urgency.
2283040,,"Por favor, mantennos informados. ^CR",follow_up_acknowledgment,FALSE,general_other,general_other,ERROR,float' object has no attribute 'lower'
530717,Amazon owns Twitch. I pre-ordered the game for my Twitch channel from Amazon. Amazon was supposed to deliver the game with their own delivery service by 8pm... Nope! It seems like Amazon can't push the payload. 😂,"Hi, I am sorry to hear that your game is delayed. Did you get an email advising why it was delayed? ^HS",delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The user is expressing frustration through humor rather than genuine anger, and the issue involves a third-party delivery problem that AI can address with standard troubleshooting."
2551973,I have already shared thru the link and also provided the screenshot here. I didn't take the screenshot of the whole page..can send via DM,"If you've shared the details via the secured link, we'll look into it and get back to you. Appreciate your patience. ^MO",follow_up_acknowledgment,FALSE,follow_up_acknowledgment,follow_up_acknowledgment,FALSE,"The message is a standard follow-up acknowledgment with no signs of anger, confusion, or high stakes."
139017,"Si cette date m'avait été indiquée lors de la commande, je ne l'aurais pas validée et serais allé les chercher à la FNAC demain. C'est d'ailleurs ce que je vais faire, je vais annuler et aller à la FNAC.","Je suis désolée si la date de livraison ne vous convient pas. Veuillez noter que vous avez la possibilité de vérifier la date de livraison prévue sur la page ""Vérification et validation de votre commande"" et ce avant de valider l'achat. ^FA",delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The customer expresses intent to cancel and seek an alternative, which can be processed through standard cancellation workflows."
2752557,"The promised delivery day was today, up till an hour ago when they moved it to tomorrow or the next day. And idk what the delay is for but it just got delivered to the amazon fulfillment center in NJ after already being in NJ somewhere else.",We are unable to view two attempted screenshot posts. We'd love to help but need more info. Who is the carrier assigned to your delivery here: Did you receive any updates regarding your delay here: ^SH,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The customer expresses mild confusion but does not show anger or high-stakes urgency, and the issue involves a standard delivery delay that AI can address."
198704,I just have axis card and the product isn't eligible for COD. I need the product URGENTLY. Don't show me options. Return prime money,We'll get this checked. Please report this to our support team here: and we'll look into this. ^HD,payment_issue,TRUE,payment_issue,payment_issue,FALSE,"The user provides a specific payment method and product eligibility constraint, allowing the AI to process the request directly without ambiguity."
2680309,"Amazon ich hasse dich 😤 Wegen dir Krieg ich meine SAO OS Limited Box nicht weil ihr scheiße gebaut habt. Danke, Vielen Dank 😤😤😤",Oje - was ist denn passiert? Gruß ^NW,delivery_delay,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,TRUE,"Message contains strong profanity and anger, requiring human empathy to de-escalate the situation."
1881612,La comodità dell'app di #Amazon che ti avvisa quando un oggetto della tua lista desideri è in offerta lampo 😍 #LeCoseFatteBene,ci teniamo a fare le cose per bene! 😁 ^MZ,non_english,FALSE,non_english,non_english,FALSE,"The message is a positive comment in Italian and does not contain anger, confusion, high financial stakes, or safety issues."
2267127,HELP! You delivered the wrong product to me yesterday and need the correct product now,Oh no! Have you had a chance to checkout available options here: We'd love to help with this! ^ML,damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,TRUE,"The customer is expressing anger and urgency regarding a delivery error, which requires empathetic human handling."
1480526,still waiting on my Delivery and your call center is no help,I'm sorry you haven't received your parcel yet. Have we missed the confirmed delivery date? ^AM,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,The message expresses frustration but lacks specific details requiring human intervention.
1241776,I have already replaced the battery and yet nothing... I tried everything. At the moment I’m using my phone as the remote.,"On the fire stick remote, hold the Home button for up to 10 seconds and then try the remote again. Let us know if this helps! ^DG",technical_issue,FALSE,technical_issue,technical_issue,FALSE,"The user is reporting a technical issue and providing troubleshooting steps, but there is no explicit anger, confusion, or safety concern present."
1983637,Io quando trovo offerte assurde su #asos o su #amazon,Poi sei così generoso da condividerle con i tuoi amici? 😀 ^GD,non_english,FALSE,general_other,general_other,FALSE,"The message is a casual comment about finding deals and does not involve anger, confusion, high financial stakes, or safety issues."
2485580,"Getting a thousand texts from that my orders are delayed, but they were delivered yesterday. 🤔",Hello! Does the tracking show that your parcels are delivered? You can check the tracking here: ^CN,delivery_delay,FALSE,delivery_delay,delivery_delay,FALSE,"The customer expresses mild confusion but no anger or safety concerns, making it suitable for AI resolution."
2864727,"Listening to Joy To The World by Nat King Cole, on the album: The Christmas Song - Thanks","You are very welcome, Patrick! 😊 ^JD",follow_up_acknowledgment,FALSE,general_other,general_other,FALSE,The message is a casual comment with no request for assistance or issues requiring human intervention.
